datetime,sea_high,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_s,sea_dir_i,sea_temp,can_sail
2025-05-09 4:50,466.2,1.04,75.6,16.56,1011.65,21.9,서남서,254.0,9.43,1
2025-05-09 5:00,448.4,0.88,76.7,16.59,1011.51,17.7,서남서,248.0,9.46,1
2025-05-09 5:10,431.1,0.86,73.4,16.68,1011.37,27.1,남서,234.0,9.61,1
2025-05-09 5:20,414.4,0.98,69.9,16.74,1011.35,30.5,서남서,239.0,9.66,1
2025-05-09 5:30,397.3,1.52,74.7,16.75,1011.3,31.7,남서,229.0,9.7,1
2025-05-09 5:40,380.7,2.02,81.2,16.78,1011.15,37.1,남서,233.0,9.72,1
2025-05-09 5:50,364.4,1.67,87.9,16.76,1011.11,45.1,남서,231.0,9.78,1
2025-05-09 6:00,346.4,2.04,83.9,16.86,1011.1,41.1,남서,229.0,9.85,1
2025-05-09 6:10,327.9,2.15,86.5,17.25,1010.98,49.2,남서,231.0,9.87,1
2025-05-09 6:20,310.7,1.86,82.1,16.7,1010.89,38.3,남서,227.0,9.85,1
2025-05-09 6:30,297.4,1.51,87.0,16.28,1010.7,54.3,남서,230.0,9.88,1
2025-05-09 6:40,282.3,1.38,73.2,15.59,1010.26,40.3,남서,229.0,9.85,1
2025-05-09 6:50,269.0,2.21,60.9,14.47,1010.0,34.8,남서,224.0,9.91,1
2025-05-09 7:00,256.0,1.65,68.8,14.82,1009.96,38.8,남서,228.0,9.92,1
2025-05-09 7:10,244.4,1.72,55.0,14.82,1009.57,32.3,남서,227.0,9.94,1
2025-05-09 7:20,234.5,1.93,61.4,13.98,1009.62,30.6,남서,227.0,9.96,1
2025-05-09 7:30,225.6,2.02,67.1,14.66,1009.55,45.1,서남서,238.0,10.1,1
2025-05-09 7:40,217.9,2.36,72.1,15.23,1009.29,22.9,남서,234.0,9.99,1
2025-05-09 7:50,210.4,3.14,71.6,15.27,1008.73,29.1,서남서,237.0,10.02,1
2025-05-09 8:00,204.4,3.1,72.4,15.19,1008.77,19.9,서남서,244.0,10.03,1
2025-05-09 8:10,202.0,4.05,76.1,15.33,1008.63,22.7,서남서,243.0,10.05,1
2025-05-09 8:20,201.7,3.94,74.7,15.64,1008.46,29.3,남서,230.0,10.06,1
2025-05-09 8:30,201.5,3.82,74.3,15.91,1008.4,23.7,남서,225.0,10.05,1
2025-05-09 8:40,201.5,3.95,73.3,15.43,1008.41,17.9,남서,223.0,10.07,1
2025-05-09 8:50,204.9,3.52,74.4,14.98,1008.3,8.8,남서,215.0,10.07,1
2025-05-09 9:00,210.1,3.6,76.0,14.92,1008.25,5.6,남남서,196.0,10.08,1
2025-05-09 9:10,217.5,2.53,71.9,14.65,1008.37,1.4,남남동,160.0,10.08,1
2025-05-09 9:20,223.9,2.74,70.5,14.52,1008.24,5.9,동북동,62.0,10.08,1
2025-05-09 9:30,230.9,3.1,67.6,14.51,1007.95,9.1,북동,40.0,10.08,1
2025-05-09 9:40,242.4,2.48,63.7,14.28,1007.8,15.0,북,1.0,10.27,1
2025-05-09 9:50,254.0,2.54,60.7,14.29,1007.68,9.4,북서,324.0,10.42,1
2025-05-09 10:00,265.1,3.03,63.8,14.27,1007.28,23.4,북북서,344.0,10.38,1
2025-05-09 10:10,279.7,3.8,67.2,14.36,1006.83,31.5,북,351.0,10.38,1
2025-05-09 10:20,296.3,4.31,69.2,14.44,1006.76,30.0,북,6.0,10.28,1
2025-05-09 10:30,312.8,3.72,67.8,14.41,1006.45,23.8,북북동,21.0,10.32,1
2025-05-09 10:40,330.0,3.01,62.1,14.31,1006.16,43.8,북북동,23.0,10.31,1
2025-05-09 10:50,348.3,3.37,61.7,14.21,1005.78,37.8,북동,39.0,10.26,1
2025-05-09 11:00,366.1,3.95,59.4,14.31,1005.39,41.8,북동,45.0,10.25,1
2025-05-09 11:10,382.8,3.93,59.4,14.26,1005.34,30.5,동북동,57.0,10.0,1
2025-05-09 11:20,403.2,2.83,54.1,14.13,1004.98,16.9,북동,56.0,9.95,1
2025-05-09 11:30,421.7,3.43,50.8,13.93,1004.67,25.8,북동,56.0,9.86,1
2025-05-09 11:40,439.7,3.9,47.1,13.91,1004.45,29.8,동북동,57.0,9.82,1
2025-05-09 11:50,456.4,4.43,44.7,13.97,1004.22,26.3,동북동,58.0,9.77,1
2025-05-09 12:00,473.0,3.43,48.7,13.81,1003.9,20.2,북동,46.0,9.84,1
2025-05-09 12:10,489.6,4.47,46.0,13.78,1003.51,26.2,동북동,57.0,9.73,1
2025-05-09 12:20,506.4,3.76,47.2,13.86,1003.01,27.0,북동,50.0,9.65,1
2025-05-09 12:30,521.6,5.02,45.4,14.05,1002.59,29.9,북동,50.0,9.49,1
2025-05-09 12:40,537.1,5.14,44.3,14.23,1002.22,38.3,북동,54.0,9.42,1
2025-05-09 12:50,549.2,4.03,48.2,14.22,1001.89,29.8,북동,47.0,9.33,1
2025-05-09 13:00,560.9,3.47,52.5,14.15,1001.58,39.1,동북동,71.0,9.63,1
2025-05-09 13:10,571.7,3.02,57.3,14.12,1001.22,29.1,동,81.0,9.7,1
2025-05-09 13:20,583.0,3.14,60.0,14.17,1000.96,32.3,동북동,72.0,9.59,1
2025-05-09 13:30,591.9,3.18,60.8,14.18,1000.61,27.8,동북동,72.0,9.53,1
2025-05-09 13:40,600.5,2.83,59.4,14.24,1000.36,29.3,동북동,71.0,9.48,1
2025-05-09 13:50,605.4,2.71,63.0,14.29,1000.18,20.9,동북동,78.0,9.39,1
2025-05-09 14:00,610.2,2.67,61.2,14.41,999.81,20.3,동,84.0,9.24,1
2025-05-09 14:10,615.8,2.6,64.1,14.29,999.58,19.7,동,99.0,9.22,1
2025-05-09 14:20,619.7,2.66,61.0,14.37,999.34,21.4,동남동,120.0,9.22,1
2025-05-09 14:30,619.4,2.54,62.0,14.31,998.97,15.4,동남동,106.0,9.22,1
2025-05-09 14:40,617.3,2.89,62.6,14.4,998.45,12.8,동남동,122.0,9.2,1
2025-05-09 14:50,617.6,2.5,61.2,14.43,998.16,10.7,남남동,167.0,9.19,1
2025-05-09 15:00,615.4,2.48,63.6,14.47,997.99,1.6,남,170.0,9.16,1
2025-05-09 15:10,611.0,3.26,69.0,14.71,997.9,6.3,서남서,237.0,9.14,1
2025-05-09 15:20,604.4,2.99,70.6,15.06,997.76,14.5,남서,229.0,9.13,1
2025-05-09 15:30,598.3,3.1,70.4,15.23,997.53,12.5,남서,227.0,9.1,1
2025-05-09 15:40,588.0,2.86,69.1,15.23,997.3,14.7,서남서,241.0,9.12,1
2025-05-09 15:50,576.8,2.94,70.6,15.45,997.19,21.8,서남서,238.0,9.13,1
2025-05-09 16:00,564.9,2.8,75.4,15.55,997.09,21.9,서남서,238.0,9.16,1
2025-05-09 16:10,551.5,2.96,72.8,15.69,996.93,28.5,서남서,246.0,9.26,1
2025-05-09 16:20,537.6,2.95,70.7,15.79,996.63,29.5,서남서,239.0,9.25,1
2025-05-09 16:30,522.9,2.64,68.9,15.83,996.43,30.8,서남서,245.0,9.45,1
2025-05-09 16:40,508.5,2.26,68.0,15.89,996.42,36.3,서남서,245.0,9.39,1
2025-05-09 16:50,492.1,1.96,65.7,16.0,996.4,35.5,서남서,243.0,9.42,1
2025-05-09 17:00,475.1,1.36,61.7,16.03,996.33,35.8,서남서,245.0,9.45,1
2025-05-09 17:10,458.8,1.28,64.8,16.01,996.24,37.2,서남서,240.0,9.47,1
2025-05-09 17:20,441.0,1.46,69.7,16.14,996.19,36.1,남서,234.0,9.42,1
2025-05-09 17:30,423.0,1.6,65.6,16.28,996.01,43.1,남서,234.0,9.58,1
2025-05-09 17:40,405.2,1.59,67.5,16.27,995.77,43.7,남서,233.0,9.62,1
2025-05-09 17:50,388.1,1.51,72.8,16.33,995.68,58.0,서남서,237.0,9.7,1
2025-05-09 18:00,371.4,1.17,71.1,16.23,995.63,58.1,남서,235.0,9.76,1
2025-05-09 18:10,353.5,1.23,70.3,16.32,995.68,53.9,남서,233.0,9.81,1
2025-05-09 18:20,335.3,1.1,75.6,16.43,995.65,53.4,남서,230.0,9.81,1
2025-05-09 18:30,318.1,1.16,77.2,16.63,995.6,53.7,남서,234.0,9.84,1
2025-05-09 18:40,302.1,2.5,94.0,17.0,995.5,45.9,남서,230.0,9.86,1
2025-05-09 18:50,286.3,4.06,97.3,17.38,995.37,44.3,남서,228.0,9.89,1
2025-05-09 19:00,270.9,3.05,106.5,17.63,995.32,53.4,남서,230.0,9.93,1
2025-05-09 19:10,256.3,4.1,119.7,17.81,995.28,53.0,남서,229.0,9.94,1
2025-05-09 19:20,242.6,5.11,118.2,18.08,995.21,51.1,남서,231.0,9.93,1
2025-05-09 19:30,229.8,6.55,122.3,18.12,995.19,48.8,남서,234.0,10.24,1
2025-05-09 19:40,218.1,7.2,122.2,17.7,995.14,36.9,남서,230.0,10.18,1
2025-05-09 19:50,208.5,6.79,126.6,17.37,995.18,32.4,남서,232.0,10.21,1
2025-05-09 20:00,200.5,5.61,127.9,17.21,995.27,28.3,남서,232.0,10.23,1
2025-05-09 20:10,193.5,5.59,131.9,17.21,995.36,22.0,남서,228.0,10.23,1
2025-05-09 20:20,186.3,6.54,128.6,17.14,995.45,22.9,서남서,240.0,10.2,1
2025-05-09 20:30,182.9,6.66,129.9,16.98,995.45,15.7,서남서,238.0,10.2,1
2025-05-09 20:40,181.0,5.56,128.6,16.83,995.52,14.7,서남서,238.0,10.2,1
2025-05-09 20:50,179.9,6.15,130.7,16.59,995.52,19.3,서남서,252.0,10.49,1
2025-05-09 21:00,180.6,5.69,128.4,16.49,995.47,18.3,서,260.0,10.51,1
2025-05-09 21:10,182.6,5.44,165.0,16.3,995.54,23.4,서,261.0,10.45,1
2025-05-09 21:20,187.8,5.18,130.8,16.11,995.56,17.7,서,273.0,10.49,1
2025-05-09 21:30,192.5,5.58,130.2,15.99,995.46,14.0,서북서,287.0,10.47,1
2025-05-09 21:40,197.8,5.38,120.5,15.98,995.4,14.3,북서,304.0,10.41,1
2025-05-09 21:50,206.2,5.19,120.9,15.85,995.4,12.0,북,356.0,10.43,1
2025-05-09 22:00,218.7,5.74,121.1,15.72,995.36,10.4,북,354.0,10.41,1
2025-05-09 22:10,230.2,5.59,121.1,15.65,995.32,17.4,북북동,28.0,10.4,1
2025-05-09 22:20,242.2,5.35,120.3,15.51,995.3,19.9,북북동,26.0,10.37,1
2025-05-09 22:30,258.6,5.83,122.5,15.49,995.31,25.0,북동,41.0,10.38,1
2025-05-09 22:40,273.9,5.79,120.8,15.4,995.29,23.8,북동,47.0,10.37,1
2025-05-09 22:50,288.6,5.53,121.9,15.32,995.38,30.8,동북동,57.0,10.34,1
2025-05-09 23:00,304.8,5.55,125.6,15.3,995.31,30.8,북동,55.0,10.28,1
2025-05-09 23:10,324.9,5.59,125.3,15.18,995.22,38.2,북동,48.0,10.2,1
2025-05-09 23:20,342.9,5.65,125.5,15.08,995.18,39.3,북동,48.0,10.13,1
2025-05-09 23:30,358.9,4.46,125.8,15.13,995.19,45.8,북동,47.0,10.07,1
2025-05-09 23:40,377.9,5.41,126.5,15.03,995.13,49.0,북동,46.0,10.03,1
2025-05-09 23:50,399.0,3.89,130.2,15.0,995.14,44.2,북동,53.0,9.94,1
2025-05-10 0:00,419.9,3.08,128.1,14.78,995.06,44.1,동북동,62.0,9.88,1
2025-05-10 0:10,437.7,4.11,128.7,14.77,994.88,42.9,북동,53.0,9.85,1
2025-05-10 0:20,454.3,2.89,126.5,14.64,994.87,53.4,북동,46.0,9.76,1
2025-05-10 0:30,471.7,3.78,125.6,14.37,994.86,55.4,북동,48.0,9.63,1
2025-05-10 0:40,489.5,2.5,139.4,14.16,994.92,55.9,북동,45.0,9.5,1
2025-05-10 0:50,506.2,2.34,150.6,13.76,994.92,43.6,북동,44.0,9.35,1
2025-05-10 1:00,519.3,2.0,143.3,13.35,994.75,33.2,동북동,69.0,9.47,1
2025-05-10 1:10,531.7,2.48,153.8,13.03,994.8,30.9,동,88.0,9.65,1
2025-05-10 1:20,545.5,4.68,157.6,12.65,995.17,34.0,동,88.0,9.66,1
2025-05-10 1:30,559.6,4.96,154.5,12.34,995.54,28.4,동,81.0,9.59,1
2025-05-10 1:40,570.9,2.94,157.5,12.25,995.87,29.9,동,83.0,9.44,1
2025-05-10 1:50,581.8,3.73,162.3,12.17,996.0,22.9,동,83.0,9.32,1
2025-05-10 2:00,591.3,3.85,156.1,12.08,996.23,32.4,동북동,71.0,9.24,1
2025-05-10 2:10,598.9,3.79,162.4,12.07,996.2,26.2,동북동,78.0,9.2,1
2025-05-10 2:20,604.4,2.91,165.2,12.14,996.24,20.6,동북동,73.0,9.18,1
2025-05-10 2:30,610.1,3.15,168.5,12.4,996.52,21.1,동,80.0,9.16,1
2025-05-10 2:40,613.8,2.32,167.5,12.35,996.63,12.9,동,81.0,9.15,1
2025-05-10 2:50,615.7,1.56,169.4,12.36,996.65,15.4,동,90.0,9.21,1
2025-05-10 3:00,617.0,1.93,165.5,12.28,996.69,13.2,동,100.0,9.22,1
2025-05-10 3:10,616.2,2.2,166.4,12.19,996.46,8.2,동남동,118.0,9.22,1
2025-05-10 3:20,614.5,3.0,165.8,12.39,996.35,9.3,남동,141.0,9.22,1
2025-05-10 3:30,610.7,3.44,165.7,12.27,996.41,15.8,남남동,163.0,9.2,1
2025-05-10 3:40,605.3,3.88,163.4,12.16,996.58,14.9,남남서,193.0,9.19,1
2025-05-10 3:50,600.6,4.72,163.9,12.11,996.72,19.2,남남서,213.0,9.19,1
2025-05-10 4:00,593.1,5.1,164.7,11.75,996.74,25.7,남남서,212.0,9.2,1
2025-05-10 4:10,580.7,5.27,160.9,11.68,996.74,27.8,남서,219.0,9.17,1
2025-05-10 4:20,571.2,4.48,162.3,11.5,996.81,22.5,남서,230.0,9.16,1
2025-05-10 4:30,560.3,4.04,162.4,11.46,996.92,29.6,남서,229.0,9.16,1
2025-05-10 4:40,545.3,4.4,161.7,11.25,996.83,35.9,서남서,237.0,9.16,1
2025-05-10 4:50,529.2,4.01,157.8,11.27,996.75,47.3,남서,233.0,9.19,1
2025-05-10 5:00,515.5,3.5,161.3,11.28,996.76,27.3,서남서,247.0,9.18,1
2025-05-10 5:10,498.5,4.22,162.8,11.29,996.9,35.3,서남서,241.0,9.19,1
2025-05-10 5:20,483.9,3.7,164.0,11.38,997.04,32.3,서남서,238.0,9.22,1
2025-05-10 5:30,468.0,3.74,236.6,11.35,997.23,41.9,남서,233.0,9.24,1
2025-05-10 5:40,448.8,2.7,261.0,11.36,997.4,43.0,남서,234.0,9.24,1
2025-05-10 5:50,427.9,2.42,258.5,11.38,997.41,39.4,남서,234.0,9.28,1
2025-05-10 6:00,411.3,2.46,259.6,11.41,997.56,43.2,남서,234.0,9.34,1
2025-05-10 6:10,393.9,2.45,258.0,11.46,997.8,52.5,서남서,238.0,9.44,1
2025-05-10 6:20,374.1,2.96,261.7,11.53,998.03,48.6,남서,229.0,9.52,1
2025-05-10 6:30,357.0,2.67,260.4,11.54,998.06,54.8,남서,231.0,9.7,1
2025-05-10 6:40,339.5,2.69,260.1,11.67,998.21,58.7,남서,229.0,9.7,1
2025-05-10 6:50,319.6,2.82,262.1,11.69,998.36,71.0,남서,229.0,9.74,0
2025-05-10 7:00,300.8,2.9,257.7,11.76,998.5,62.5,남서,228.0,9.88,1
2025-05-10 7:10,285.9,3.36,176.7,11.73,998.59,50.0,남서,228.0,9.84,1
2025-05-10 7:20,270.9,2.86,165.1,11.76,998.58,54.8,남서,227.0,9.86,1
2025-05-10 7:30,255.1,2.91,165.5,11.85,998.64,47.9,남서,225.0,9.9,1
2025-05-10 7:40,241.7,4.31,164.9,11.88,998.71,51.3,남서,231.0,9.95,1
2025-05-10 7:50,228.6,3.83,166.0,11.97,998.82,54.9,남서,228.0,9.98,1
2025-05-10 8:00,215.6,4.24,165.5,12.03,998.93,43.7,남서,225.0,10.02,1
2025-05-10 8:10,204.1,4.89,165.3,12.15,999.16,41.1,남서,232.0,10.06,1
2025-05-10 8:20,194.9,5.23,165.4,12.15,999.26,29.3,남서,235.0,10.07,1
2025-05-10 8:30,186.3,4.77,166.9,12.13,999.37,18.5,남서,236.0,10.1,1
2025-05-10 8:40,179.8,4.74,166.6,12.21,999.47,27.5,남서,232.0,10.13,1
2025-05-10 8:50,175.8,4.92,166.0,12.32,999.5,42.2,남서,233.0,10.14,1
2025-05-10 9:00,172.2,5.71,166.8,12.28,999.56,38.0,남서,236.0,10.18,1
2025-05-10 9:10,170.0,4.82,167.3,12.23,999.6,24.7,남서,224.0,10.19,1
2025-05-10 9:20,170.5,4.84,167.9,12.17,999.59,25.4,남서,226.0,10.19,1
2025-05-10 9:30,172.5,5.13,167.8,12.19,999.66,18.1,남남서,213.0,10.19,1
2025-05-10 9:40,175.9,5.04,167.6,12.3,999.71,10.6,남남서,195.0,10.2,1
2025-05-10 9:50,180.7,4.91,167.3,12.28,999.81,2.6,동북동,66.0,10.2,1
2025-05-10 10:00,189.1,4.96,166.6,12.29,999.94,7.9,북동,35.0,10.19,1
2025-05-10 10:10,199.1,4.68,167.4,12.23,999.97,9.8,동북동,62.0,10.19,1
2025-05-10 10:20,209.3,3.53,168.8,12.13,1000.11,14.7,북동,54.0,10.18,1
2025-05-10 10:30,220.2,2.93,169.0,12.02,1000.21,19.5,동북동,59.0,10.17,1
2025-05-10 10:40,235.3,3.02,167.9,11.97,1000.29,23.0,북북동,30.0,10.18,1
2025-05-10 10:50,251.4,2.51,171.8,12.05,1000.31,28.3,북북동,28.0,10.18,1
2025-05-10 11:00,267.7,2.92,171.1,12.13,1000.31,26.4,북북동,33.0,10.16,1
2025-05-10 11:10,284.7,2.99,171.6,12.16,1000.37,29.1,북동,48.0,10.15,1
2025-05-10 11:20,304.1,2.91,170.6,12.24,1000.49,34.8,북동,44.0,10.12,1
2025-05-10 11:30,323.8,2.84,170.3,12.24,1000.5,45.5,북동,45.0,10.05,1
2025-05-10 11:40,343.5,3.08,172.5,12.23,1000.59,50.9,북동,46.0,10.02,1
2025-05-10 11:50,363.9,2.89,170.1,12.17,1000.66,58.0,북동,50.0,9.98,1
2025-05-10 12:00,385.2,3.0,170.7,12.22,1000.76,64.4,북동,50.0,9.85,1
2025-05-10 12:10,405.9,2.59,169.2,12.27,1000.73,63.0,북동,49.0,9.75,1
2025-05-10 12:20,426.4,2.83,171.9,12.26,1000.78,63.2,북동,50.0,9.72,1
2025-05-10 12:30,445.6,2.82,168.5,12.28,1000.8,49.5,북동,53.0,9.67,1
2025-05-10 12:40,464.7,2.49,168.8,12.14,1000.77,59.1,북동,48.0,9.55,1
2025-05-10 12:50,483.3,2.13,170.3,12.18,1000.7,65.5,동북동,57.0,9.41,1
2025-05-10 13:00,501.6,2.37,169.8,12.18,1000.7,61.7,동북동,57.0,9.3,1
2025-05-10 13:10,517.4,2.51,169.9,12.07,1000.68,55.0,동북동,63.0,9.32,1
2025-05-10 13:20,532.1,2.43,169.3,12.26,1000.6,42.4,동북동,74.0,9.36,1
2025-05-10 13:30,547.1,2.28,167.7,12.33,1000.6,32.7,동,80.0,9.56,1
2025-05-10 13:40,560.3,2.52,162.3,12.34,1000.61,24.5,동,89.0,9.55,1
2025-05-10 13:50,571.4,2.75,166.0,12.28,1000.73,22.4,동,84.0,9.5,1
2025-05-10 14:00,581.0,4.29,171.5,12.3,1000.79,28.9,동,90.0,9.46,1
2025-05-10 14:10,590.5,4.99,185.3,12.4,1000.81,27.4,동,82.0,9.39,1
2025-05-10 14:20,598.8,4.19,212.1,12.37,1000.9,8.0,동남동,116.0,9.34,1
2025-05-10 14:30,605.1,4.3,217.7,12.42,1000.98,14.6,동북동,71.0,9.29,1
2025-05-10 14:40,609.4,2.69,216.1,12.38,1001.0,14.0,동북동,68.0,9.26,1
2025-05-10 14:50,613.0,2.14,225.2,12.38,1001.01,7.1,동남동,122.0,9.25,1
2025-05-10 15:00,615.6,2.4,229.3,12.35,1001.04,13.8,남동,124.0,9.35,1
2025-05-10 15:10,615.7,2.38,250.4,12.36,1001.08,15.4,동남동,122.0,9.37,1
2025-05-10 15:20,615.5,2.31,248.4,12.41,1001.1,15.6,남,171.0,9.37,1
2025-05-10 15:30,613.0,2.2,246.6,12.37,1001.19,12.1,남서,218.0,9.35,1
2025-05-10 15:40,609.7,2.57,248.7,12.26,1001.22,16.3,남,188.0,9.35,1
2025-05-10 15:50,604.0,2.66,248.5,12.27,1001.27,13.8,북북서,333.0,9.34,1
2025-05-10 16:00,596.6,2.31,250.6,12.33,1001.36,7.2,남남동,151.0,9.33,1
2025-05-10 16:10,588.0,1.68,255.1,12.34,1001.44,20.3,남서,223.0,9.31,1
2025-05-10 16:20,577.0,1.84,256.2,12.35,1001.59,31.4,남서,215.0,9.31,1
2025-05-10 16:30,564.0,1.99,255.3,12.34,1001.69,28.6,서남서,240.0,9.31,1
2025-05-10 16:40,549.5,1.82,231.1,12.41,1001.63,25.8,남서,219.0,9.32,1
2025-05-10 16:50,536.2,2.13,159.8,12.33,1001.67,32.8,남서,231.0,9.32,1
2025-05-10 17:00,521.7,2.25,157.0,12.41,1001.66,31.3,남서,231.0,9.3,1
2025-05-10 17:10,504.0,3.27,160.2,12.43,1001.78,33.3,남서,234.0,9.32,1
2025-05-10 17:20,485.9,2.82,157.3,12.45,1001.95,43.4,남서,236.0,9.33,1
2025-05-10 17:30,468.6,4.12,158.6,12.51,1002.18,47.2,남서,226.0,9.36,1
2025-05-10 17:40,451.0,4.13,159.3,12.59,1002.27,46.6,남서,226.0,9.37,1
2025-05-10 17:50,430.9,3.71,196.4,12.59,1002.28,52.9,남서,225.0,9.38,1
2025-05-10 18:00,410.4,3.88,155.8,12.54,1002.3,54.5,남서,226.0,9.41,1
2025-05-10 18:10,390.6,4.29,158.0,12.63,1002.24,59.4,남서,232.0,9.51,1
2025-05-10 18:20,370.6,3.51,161.6,12.55,1002.35,67.5,남서,230.0,9.61,1
2025-05-10 18:30,350.5,3.98,163.9,12.5,1002.62,77.4,남서,230.0,9.72,0
2025-05-10 18:40,328.5,3.66,162.5,12.61,1002.79,78.2,남서,233.0,9.64,0
2025-05-10 18:50,308.0,2.42,187.6,12.52,1002.83,79.7,남서,234.0,9.7,0
2025-05-10 19:00,288.8,1.7,165.4,12.47,1003.02,74.7,남서,231.0,9.77,0
2025-05-10 19:10,269.3,1.74,165.9,12.45,1003.24,76.4,남서,231.0,9.77,0
2025-05-10 19:20,250.7,1.91,166.8,12.48,1003.37,71.4,남서,231.0,9.82,0
2025-05-10 19:30,232.5,2.24,161.4,12.47,1003.66,82.6,남서,232.0,9.86,0
2025-05-10 19:40,215.5,2.81,162.5,12.45,1003.98,67.5,남서,234.0,9.91,1
2025-05-10 19:50,199.0,2.12,166.6,12.4,1004.07,56.8,남서,232.0,9.95,1
2025-05-10 20:00,183.0,1.93,166.2,12.39,1004.16,62.8,남서,228.0,9.99,1
2025-05-10 20:10,168.6,1.93,165.5,12.38,1004.25,42.8,남서,232.0,10.04,1
2025-05-10 20:20,156.1,2.25,164.8,12.47,1004.2,46.7,남서,229.0,10.07,1
2025-05-10 20:30,144.6,1.89,164.9,12.38,1004.1,40.9,남서,233.0,10.1,1
2025-05-10 20:40,134.0,2.93,164.1,12.35,1004.18,36.2,남서,230.0,10.12,1
2025-05-10 20:50,125.7,1.99,166.2,12.42,1004.42,28.4,서남서,248.0,10.14,1
2025-05-10 21:00,119.1,1.49,170.3,12.43,1004.53,28.6,서남서,243.0,10.16,1
2025-05-10 21:10,114.5,2.06,170.5,12.34,1004.65,22.6,남서,231.0,10.2,1
2025-05-10 21:20,113.4,1.12,167.2,12.32,1004.98,20.4,서남서,257.0,10.23,1
2025-05-10 21:30,110.5,1.23,163.9,12.36,1005.16,19.8,서남서,252.0,10.24,1
2025-05-10 21:40,111.5,0.99,155.3,12.33,1005.22,22.5,서남서,244.0,10.25,1
2025-05-10 21:50,114.8,1.29,142.7,12.63,1005.45,20.7,서남서,237.0,10.26,1
2025-05-10 22:00,120.2,1.42,146.8,12.81,1005.63,8.2,남서,226.0,10.27,1
2025-05-10 22:10,126.3,1.41,152.6,12.84,1005.74,9.2,서남서,238.0,10.27,1
2025-05-10 22:20,135.4,1.69,152.8,12.95,1005.73,3.0,북북동,20.0,10.25,1
2025-05-10 22:30,146.5,1.87,161.9,12.83,1005.67,7.9,북,2.0,10.25,1
2025-05-10 22:40,159.5,1.6,150.1,12.8,1005.67,19.0,북동,36.0,10.24,1
2025-05-10 22:50,173.8,1.32,138.9,13.06,1005.72,12.1,북북동,14.0,10.24,1
2025-05-10 23:00,189.8,1.34,150.1,12.98,1005.77,16.4,북,7.0,10.31,1
2025-05-10 23:10,207.4,2.71,154.0,13.04,1005.84,24.9,북,3.0,10.37,1
2025-05-10 23:20,227.5,1.57,155.2,12.88,1005.57,26.0,북북동,31.0,10.48,1
2025-05-10 23:30,247.8,1.48,162.3,13.02,1005.56,26.3,북북동,29.0,10.43,1
2025-05-10 23:40,268.5,1.35,151.9,12.96,1005.52,34.4,북북동,32.0,10.42,1
2025-05-10 23:50,289.8,1.54,142.4,12.87,1005.6,49.9,북동,56.0,10.03,1
2025-05-11 0:00,312.2,1.16,149.0,12.87,1005.57,51.6,북동,38.0,10.2,1
2025-05-11 0:10,335.6,1.91,134.6,13.13,1005.65,53.8,북동,36.0,10.2,1
2025-05-11 0:20,359.4,2.1,134.8,12.95,1005.53,55.8,북동,40.0,10.2,1
2025-05-11 0:30,383.3,3.11,134.0,13.01,1005.74,69.8,북동,39.0,10.15,1
2025-05-11 0:40,406.2,3.13,134.5,13.03,1005.69,70.3,북동,47.0,9.86,0
2025-05-11 0:50,430.3,2.15,133.3,13.02,1005.69,86.6,북동,46.0,9.8,0
2025-05-11 1:00,452.5,1.65,151.5,12.99,1005.58,82.8,북동,47.0,9.53,0
2025-05-11 1:10,473.8,1.5,144.5,13.01,1005.42,76.8,북동,47.0,9.35,0
2025-05-11 1:20,494.1,2.22,131.2,13.08,1005.17,47.5,동북동,60.0,9.37,1
2025-05-11 1:30,514.6,1.57,124.1,12.82,1005.23,44.2,동북동,68.0,9.55,1
2025-05-11 1:40,532.9,1.53,129.5,12.78,1005.28,33.4,동북동,67.0,9.57,1
2025-05-11 1:50,549.2,1.86,125.6,12.51,1005.48,23.3,동북동,68.0,9.5,1
2025-05-11 2:00,565.3,1.64,129.9,12.73,1005.54,24.2,동,80.0,9.46,1
2025-05-11 2:10,580.8,1.71,122.3,12.48,1005.45,24.2,동북동,76.0,9.4,1
2025-05-11 2:20,593.4,2.15,114.3,12.41,1005.61,20.9,동북동,74.0,9.39,1
2025-05-11 2:30,605.4,2.14,120.3,12.23,1005.6,18.3,동,93.0,9.35,1
2025-05-11 2:40,615.1,2.36,117.3,12.39,1005.66,23.8,동,80.0,9.31,1
2025-05-11 2:50,623.7,2.37,118.7,12.15,1005.56,21.6,동북동,78.0,9.31,1
2025-05-11 3:00,631.3,2.48,111.9,12.18,1005.5,12.4,동,90.0,9.35,1
2025-05-11 3:10,638.7,2.65,120.1,12.01,1005.44,23.9,동,92.0,9.41,1
2025-05-11 3:20,643.2,3.16,116.6,12.07,1005.3,19.3,동,99.0,9.4,1
2025-05-11 3:30,645.7,2.04,123.2,12.0,1005.38,13.9,동남동,110.0,9.38,1
2025-05-11 3:40,647.0,2.83,114.1,12.09,1005.44,17.4,동남동,102.0,9.35,1
2025-05-11 3:50,647.4,2.2,118.1,12.01,1005.44,13.3,남동,128.0,9.38,1
2025-05-11 4:00,644.6,2.76,112.2,12.01,1005.39,8.0,남동,141.0,9.38,1
2025-05-11 4:10,640.7,2.12,117.6,11.89,1005.38,5.6,남남동,152.0,9.38,1
