datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_temp,can_sail
2024-06-08 15:20,32.3,33.9,5.29,175.8,18.8,1009.13,17.95,181.5,17.47,0
2024-06-08 15:30,35.4,33.9,4.67,165.3,18.83,1008.88,16.35,177.5,17.485,0
2024-06-08 15:40,36.3,33.9,4.66,165.4,18.87,1008.7,17.2,179.0,17.445,0
2024-06-08 15:50,34.6,33.9,4.29,165.6,18.85,1008.66,16.45,181.0,17.485,0
2024-06-08 16:00,34.0,33.9,4.75,161.8,18.84,1008.63,17.1,1.0,17.43,0
2024-06-08 16:10,34.6,33.9,5.27,163.9,18.89,1008.62,14.3,9.0,17.42,0
2024-06-08 16:20,33.7,33.9,5.61,166.0,18.84,1008.6,15.65,7.0,17.48,0
2024-06-08 16:30,33.8,33.9,5.5,163.3,18.86,1008.43,15.5,12.0,17.52,0
2024-06-08 16:40,32.6,33.9,5.99,165.0,18.9,1008.25,16.4,18.5,17.485,0
2024-06-08 16:50,32.5,33.9,6.48,166.0,18.9,1008.13,17.15,17.5,17.42,0
2024-06-08 17:00,33.7,33.9,6.97,167.7,18.83,1008.25,17.3,20.0,17.505,0
2024-06-08 17:10,32.9,33.85,6.22,172.3,18.78,1008.42,16.85,13.0,17.45,0
2024-06-08 17:20,30.0,33.88,6.07,178.4,18.73,1008.61,15.8,14.5,17.515,0
2024-06-08 17:30,33.2,33.81,6.23,179.5,18.79,1008.63,17.95,13.0,17.45,0
2024-06-08 17:40,30.7,33.83,5.57,181.9,18.8,1008.7,17.2,14.5,17.5,0
2024-06-08 17:50,30.5,33.83,6.47,180.1,18.82,1008.64,18.35,11.5,17.495,0
2024-06-08 18:00,28.7,33.81,6.35,175.6,18.87,1008.6,19.95,6.0,17.515,0
2024-06-08 18:10,28.5,33.66,5.9,175.3,18.89,1008.6,18.8,6.0,17.505,0
2024-06-08 18:20,28.0,33.64,5.82,173.8,18.86,1008.61,17.95,7.0,17.535,0
2024-06-08 18:30,26.9,33.7,5.65,177.5,18.85,1008.66,19.5,10.5,17.465,0
2024-06-08 18:40,26.4,33.7,5.11,183.9,18.8,1008.78,19.2,8.0,17.44,0
2024-06-08 18:50,25.2,33.7,5.54,179.5,18.8,1008.7,20.15,10.0,17.39,0
2024-06-08 19:00,25.5,33.7,5.82,178.9,18.8,1008.7,20.25,8.0,17.4,0
2024-06-08 19:10,26.7,33.7,5.69,180.0,18.86,1008.78,18.25,11.5,17.42,0
2024-06-08 19:20,22.6,33.7,5.99,177.4,18.8,1008.85,19.2,9.5,17.455,0
2024-06-08 19:30,22.8,33.7,5.51,175.3,18.78,1008.9,21.1,13.0,17.41,0
2024-06-08 19:40,22.8,33.7,6.04,169.2,18.71,1008.78,21.25,15.5,17.385,0
2024-06-08 19:50,22.1,33.74,5.16,173.5,18.7,1008.82,22.95,18.5,17.315,0
2024-06-08 20:00,18.1,33.66,4.35,174.4,18.66,1008.76,22.6,21.5,17.325,0
2024-06-08 20:10,21.1,33.6,4.06,171.1,18.68,1008.73,20.4,21.0,17.325,0
2024-06-08 20:20,20.4,33.6,4.75,168.5,18.7,1008.77,19.8,21.0,17.33,0
2024-06-08 20:30,19.0,33.6,4.97,171.4,18.7,1008.83,19.9,21.0,17.29,0
2024-06-08 20:40,18.6,33.6,4.51,177.8,18.63,1008.93,19.5,18.5,17.26,0
2024-06-08 20:50,16.5,33.6,4.32,179.4,18.55,1008.87,18.75,19.0,17.26,0
2024-06-08 21:00,14.3,33.6,3.99,185.4,18.5,1008.98,18.75,18.5,17.26,0
2024-06-08 21:10,14.1,33.6,5.34,179.6,18.44,1008.8,19.2,21.0,17.23,0
2024-06-08 21:20,18.5,33.6,4.66,187.3,18.47,1008.76,18.95,79.5,17.15,0
2024-06-08 21:30,15.1,33.6,4.32,184.3,18.49,1008.74,17.9,25.0,17.09,0
2024-06-08 21:40,14.4,33.6,4.29,184.1,18.43,1008.64,18.5,25.0,17.095,0
2024-06-08 21:50,13.4,33.6,4.19,181.4,18.44,1008.69,18.1,28.5,17.12,0
2024-06-08 22:00,11.7,33.6,5.5,177.3,18.48,1008.63,20.65,24.0,17.06,0
2024-06-08 22:10,14.1,33.6,4.12,191.8,18.4,1008.6,18.7,25.0,17.09,0
2024-06-08 22:20,13.9,33.6,4.26,188.9,18.4,1008.44,18.55,26.5,17.005,0
2024-06-08 22:30,13.7,33.6,4.87,179.0,18.4,1008.31,19.1,26.5,16.95,0
2024-06-08 22:40,13.3,33.6,5.01,182.7,18.4,1008.22,17.8,28.5,16.92,0
2024-06-08 22:50,13.0,33.6,4.71,182.5,18.42,1008.25,16.9,25.5,16.8,0
2024-06-08 23:00,11.8,33.6,4.63,178.8,18.43,1008.15,14.95,24.0,16.68,0
2024-06-08 23:10,10.7,33.6,4.67,186.0,18.6,1008.1,11.8,21.0,16.575,0
2024-06-08 23:20,12.2,33.61,5.5,197.7,18.82,1008.06,10.25,15.5,16.46,0
2024-06-08 23:30,11.6,33.6,5.47,203.9,18.93,1007.95,11.0,11.5,16.35,0
2024-06-08 23:40,9.7,33.6,4.46,193.1,18.92,1008.09,10.0,186.0,16.31,0
2024-06-08 23:50,11.2,33.6,4.13,204.9,18.89,1008.01,9.1,183.5,16.16,0
2024-06-09 0:00,10.2,33.6,4.08,220.9,18.88,1007.98,9.95,2.5,15.975,0
2024-06-09 0:10,12.3,33.6,3.75,212.1,18.9,1007.92,9.9,9.0,15.945,0
2024-06-09 0:20,15.1,33.6,3.36,194.5,18.9,1007.93,9.05,8.0,15.85,0
2024-06-09 0:30,10.9,33.6,3.66,201.6,18.89,1007.96,8.8,8.0,15.92,0
2024-06-09 0:40,10.6,33.6,4.15,201.4,18.9,1007.95,10.05,3.0,15.915,0
2024-06-09 0:50,10.0,33.6,3.11,188.8,18.68,1008.04,10.25,7.5,15.83,0
2024-06-09 1:00,14.9,33.6,2.9,192.7,18.6,1008.17,11.0,6.0,15.795,0
2024-06-09 1:10,12.3,33.6,2.3,201.2,18.6,1008.3,9.95,180.0,15.76,0
2024-06-09 1:20,13.1,33.6,2.31,234.4,18.75,1008.25,9.25,354.5,15.74,0
2024-06-09 1:30,11.7,33.6,2.09,241.3,18.81,1008.12,9.95,179.5,15.635,0
2024-06-09 1:40,13.3,33.6,3.26,220.8,19.18,1007.91,10.25,356.5,15.61,0
2024-06-09 1:50,13.6,33.6,4.86,208.6,19.69,1007.84,10.65,355.5,15.82,0
2024-06-09 2:00,15.0,33.6,2.84,179.8,19.66,1007.87,9.95,353.5,15.645,0
2024-06-09 2:10,14.6,33.6,1.45,110.7,18.82,1007.91,10.4,348.0,15.61,0
2024-06-09 2:20,16.9,33.6,1.47,126.1,18.46,1007.94,11.05,345.5,15.395,0
2024-06-09 2:30,17.4,33.6,1.9,149.2,18.5,1007.97,10.6,346.0,15.255,0
2024-06-09 2:40,17.0,33.6,1.91,153.2,18.52,1007.92,10.2,350.5,15.31,0
2024-06-09 2:50,15.9,33.6,0.9,187.1,18.47,1007.81,11.2,176.5,15.24,0
2024-06-09 3:00,18.0,33.6,0.61,198.5,18.52,1007.74,11.25,180.0,15.24,0
2024-06-09 3:10,20.2,33.6,0.52,105.9,18.54,1007.8,10.45,353.5,15.235,0
2024-06-09 3:20,20.4,33.6,0.7,132.6,18.46,1007.89,10.2,353.5,15.255,0
2024-06-09 3:30,19.0,33.6,1.73,169.9,18.34,1007.83,9.85,346.0,15.205,0
2024-06-09 3:40,20.9,33.6,2.43,181.7,18.41,1007.85,11.3,341.0,15.185,0
2024-06-09 3:50,19.1,33.6,0.88,302.8,18.45,1007.9,12.55,332.0,15.205,0
2024-06-09 4:00,22.2,33.6,0.46,244.0,18.3,1007.9,12.55,333.5,15.27,0
2024-06-09 4:10,23.3,33.6,1.29,206.7,18.37,1007.83,12.75,332.5,15.205,0
2024-06-09 4:20,22.6,33.6,0.85,190.6,18.44,1007.79,13.5,329.0,15.16,0
2024-06-09 4:30,25.0,33.59,0.66,47.3,18.3,1007.79,13.35,331.0,15.165,0
2024-06-09 4:40,23.6,33.58,2.06,141.2,18.25,1007.84,13.65,332.5,15.16,0
2024-06-09 4:50,25.7,33.8,2.27,159.3,18.28,1007.9,15.5,322.5,15.23,0
2024-06-09 5:00,23.8,33.8,2.59,175.8,18.27,1007.83,16.45,321.0,15.215,0
2024-06-09 5:10,23.6,33.8,2.46,205.5,18.31,1007.78,18.9,316.5,15.2,0
2024-06-09 5:20,26.2,33.75,1.21,266.1,18.28,1007.69,18.5,322.5,15.185,0
2024-06-09 5:30,27.8,33.76,0.57,268.6,18.13,1007.67,16.95,326.0,15.185,0
2024-06-09 5:40,26.3,33.8,0.06,75.5,18.1,1007.66,17.85,327.5,15.225,0
2024-06-09 5:50,27.5,33.73,0.46,245.4,18.13,1007.66,19.05,327.0,15.32,0
2024-06-09 6:00,28.2,33.7,0.32,67.9,18.2,1007.59,20.95,332.0,15.37,0
2024-06-09 6:10,28.7,33.76,0.32,74.2,18.31,1007.62,21.15,337.5,15.48,0
2024-06-09 6:20,27.9,33.76,0.14,134.3,18.46,1007.54,21.7,345.0,15.44,0
2024-06-09 6:30,28.9,33.73,0.4,187.7,18.44,1007.5,22.45,346.0,15.495,0
2024-06-09 6:40,28.8,33.72,0.1,121.7,18.62,1007.48,22.45,351.5,15.47,0
2024-06-09 6:50,30.9,33.77,0.68,185.2,18.63,1007.5,23.85,353.5,15.525,0
2024-06-09 7:00,29.7,33.7,1.07,254.2,18.86,1007.45,22.75,356.5,15.465,0
2024-06-09 7:10,29.8,33.7,1.33,97.0,18.91,1007.4,23.35,179.0,15.485,0
2024-06-09 7:20,31.4,33.71,0.46,134.2,19.02,1007.4,25.05,178.5,15.455,0
2024-06-09 7:30,32.3,33.78,0.5,194.5,19.25,1007.4,25.1,3.0,15.39,0
2024-06-09 7:40,30.9,33.78,0.53,181.6,19.62,1007.41,24.3,3.0,15.34,0
2024-06-09 7:50,28.6,33.78,0.85,180.6,19.59,1007.43,24.4,4.5,15.28,0
2024-06-09 8:00,29.2,33.8,1.09,163.2,19.42,1007.49,23.3,5.0,15.265,0
2024-06-09 8:10,31.1,33.8,0.34,118.4,19.33,1007.48,22.1,4.5,15.35,0
2024-06-09 8:20,30.8,33.8,0.61,107.9,19.64,1007.58,19.85,9.5,15.41,0
2024-06-09 8:30,28.6,33.8,0.52,74.8,19.69,1007.55,20.3,7.0,15.38,0
2024-06-09 8:40,30.3,33.8,1.23,108.2,19.48,1007.54,20.55,7.5,15.305,0
2024-06-09 8:50,30.9,33.8,2.05,152.8,19.4,1007.59,19.9,6.0,15.365,0
2024-06-09 9:00,31.6,33.8,2.53,163.1,19.03,1007.66,19.65,11.5,15.26,0
2024-06-09 9:10,29.8,33.8,2.89,179.3,18.86,1007.74,19.55,11.5,15.245,0
2024-06-09 9:20,29.4,33.8,2.4,193.5,18.81,1007.8,18.3,13.5,15.23,0
2024-06-09 9:30,31.4,33.8,2.66,187.9,18.88,1007.78,17.65,11.5,15.24,0
2024-06-09 9:40,31.9,33.8,4.5,163.1,18.76,1007.68,16.65,7.5,15.185,0
2024-06-09 9:50,28.8,33.8,4.91,166.5,18.73,1007.66,17.4,8.0,15.18,0
2024-06-09 10:00,29.7,33.8,4.65,159.6,18.74,1007.66,17.35,5.5,15.335,0
2024-06-09 10:10,30.2,33.8,4.73,160.7,18.71,1007.65,20.0,177.5,15.405,0
2024-06-09 10:20,31.4,33.8,3.79,182.2,18.89,1007.88,17.7,177.5,15.48,0
2024-06-09 10:30,31.8,33.8,2.98,195.1,19.12,1007.91,17.5,358.0,15.525,0
2024-06-09 10:40,30.4,33.8,3.62,179.1,19.29,1007.9,17.35,356.0,15.56,0
2024-06-09 10:50,29.1,33.8,3.89,164.8,19.3,1007.84,15.75,2.5,15.51,0
2024-06-09 11:00,31.1,33.8,4.88,164.9,19.3,1007.79,12.5,9.0,15.07,0
2024-06-09 11:10,31.9,33.8,4.37,162.1,19.34,1007.79,17.25,356.5,14.985,0
2024-06-09 11:20,32.8,33.8,3.62,159.4,19.32,1007.81,17.55,355.0,15.09,0
2024-06-09 11:30,31.2,33.8,3.45,154.5,19.44,1007.71,22.75,356.5,15.14,0
2024-06-09 11:40,32.9,33.8,4.01,158.2,19.4,1007.67,16.95,177.5,15.025,0
2024-06-09 11:50,31.6,33.8,3.37,155.6,19.4,1007.51,20.3,355.0,15.07,0
2024-06-09 12:00,33.6,33.8,3.8,166.3,19.41,1007.5,19.95,355.0,15.115,0
2024-06-09 12:10,31.8,33.8,2.41,232.3,19.3,1007.5,22.15,354.5,15.195,0
2024-06-09 12:20,32.0,33.8,1.99,238.0,19.44,1007.48,22.3,358.0,15.335,0
2024-06-09 12:30,32.5,33.8,1.61,242.8,19.7,1007.44,21.85,354.5,15.33,0
2024-06-09 12:40,32.0,33.8,2.25,252.1,19.76,1007.33,27.55,354.5,15.54,0
2024-06-09 12:50,33.9,33.8,1.63,210.8,19.81,1007.25,27.6,4.0,15.91,0
2024-06-09 13:00,31.1,33.8,1.96,210.3,19.8,1007.11,30.2,2.5,16.09,0
2024-06-09 13:10,33.3,33.8,3.36,179.2,19.65,1007.03,26.5,3.5,16.115,0
2024-06-09 13:20,34.8,33.77,2.44,186.5,19.63,1006.92,27.8,180.0,16.065,0
2024-06-09 13:30,33.0,33.8,1.95,190.4,19.54,1006.89,27.85,178.5,16.015,0
2024-06-09 13:40,36.3,33.8,2.62,189.6,19.58,1006.79,25.3,350.0,16.0,0
2024-06-09 13:50,34.4,33.77,3.25,192.1,19.55,1006.77,25.35,350.5,15.95,0
2024-06-09 14:00,35.4,33.73,3.3,194.7,19.57,1006.8,20.7,347.0,15.78,0
2024-06-09 14:10,36.1,33.74,2.66,209.4,19.67,1006.79,19.05,353.5,15.725,0
2024-06-09 14:20,34.9,33.74,2.08,234.7,19.7,1006.63,19.45,346.0,15.74,0
2024-06-09 14:30,35.4,33.71,2.39,237.9,19.8,1006.65,20.9,343.0,15.59,0
2024-06-09 14:40,35.8,33.71,1.8,219.2,19.72,1006.66,23.1,348.0,15.705,0
2024-06-09 14:50,38.8,33.7,1.44,209.0,19.84,1006.7,21.4,351.5,15.675,0
2024-06-09 15:00,37.5,33.7,2.5,196.9,19.71,1006.65,20.6,349.5,15.59,0
2024-06-09 15:10,37.6,33.7,4.1,167.3,19.65,1006.64,16.2,351.0,15.61,0
2024-06-09 15:20,36.9,33.7,4.31,163.8,19.53,1006.55,19.2,350.5,15.69,0
2024-06-09 15:30,34.6,33.7,4.54,163.8,19.49,1006.55,20.15,349.5,15.575,0
2024-06-09 15:40,37.2,33.7,4.81,165.6,19.45,1006.5,22.4,348.0,15.56,0
2024-06-09 15:50,39.0,33.7,4.46,166.6,19.35,1006.48,18.05,351.0,15.585,0
2024-06-09 16:00,39.4,33.7,4.62,168.7,19.33,1006.44,21.4,352.0,15.495,0
2024-06-09 16:10,36.3,33.7,4.78,168.8,19.24,1006.39,21.9,350.0,15.48,0
2024-06-09 16:20,34.2,33.7,4.26,168.6,19.25,1006.3,23.65,351.0,15.445,0
2024-06-09 16:30,34.8,33.7,3.54,165.1,19.17,1006.21,21.35,351.0,15.39,0
2024-06-09 16:40,35.5,33.7,3.46,164.9,19.13,1006.2,18.95,345.5,15.195,0
2024-06-09 16:50,37.9,33.7,3.4,171.9,19.09,1006.2,15.4,350.0,15.135,0
2024-06-09 17:00,37.2,33.7,3.31,176.0,18.95,1006.2,16.3,351.0,15.145,0
2024-06-09 17:10,35.2,33.7,3.39,167.1,19.05,1006.2,20.5,341.5,15.145,0
2024-06-09 17:20,34.2,33.7,3.29,167.7,19.1,1006.2,19.65,348.0,15.105,0
2024-06-09 17:30,31.5,33.7,2.65,196.5,18.87,1006.2,22.0,351.5,15.09,0
2024-06-09 17:40,34.2,33.7,1.91,236.6,18.56,1006.2,18.25,349.0,15.105,0
2024-06-09 17:50,35.6,33.7,2.23,236.5,18.5,1006.1,17.65,352.0,15.135,0
2024-06-09 18:00,36.1,33.7,2.49,226.8,18.54,1006.08,20.75,357.0,15.165,0
2024-06-09 18:10,37.6,33.7,2.81,222.9,18.77,1006.2,23.65,351.5,15.175,0
2024-06-09 18:20,30.3,33.7,2.76,222.9,18.84,1006.2,20.9,357.0,15.19,0
2024-06-09 18:30,30.7,33.7,2.68,217.1,18.87,1006.2,24.25,356.5,15.165,0
2024-06-09 18:40,31.8,33.7,2.31,218.9,18.83,1006.2,23.65,182.0,15.085,0
2024-06-09 18:50,34.1,33.7,2.07,216.6,18.8,1006.2,25.15,0.5,15.06,0
2024-06-09 19:00,32.9,33.7,2.48,221.5,18.8,1006.2,27.8,5.0,15.0,0
2024-06-09 19:10,30.9,33.7,3.15,218.6,18.87,1006.2,27.1,4.0,14.935,0
2024-06-09 19:20,28.7,33.7,3.3,214.7,18.85,1006.2,26.05,181.0,14.9,0
2024-06-09 19:30,26.9,33.7,3.7,211.6,18.85,1006.23,26.9,358.5,14.86,0
2024-06-09 19:40,30.2,33.7,3.85,200.6,18.92,1006.26,29.15,4.0,14.88,0
2024-06-09 19:50,28.6,33.7,3.87,197.6,19.0,1006.3,26.7,3.5,14.79,0
2024-06-09 20:00,26.7,33.69,3.74,202.7,18.94,1006.3,25.5,181.5,14.775,0
2024-06-09 20:10,27.2,33.7,4.15,196.8,19.0,1006.34,27.0,4.5,14.74,0
2024-06-09 20:20,24.4,33.7,4.05,194.5,18.96,1006.5,28.15,3.0,14.61,0
2024-06-09 20:30,24.0,33.7,3.5,202.6,18.98,1006.55,27.6,182.5,14.58,0
2024-06-09 20:40,24.4,33.7,2.79,203.1,18.85,1006.6,29.5,177.5,14.545,0
2024-06-09 20:50,24.3,33.69,2.59,199.2,18.8,1006.61,27.75,352.0,14.525,0
2024-06-09 21:00,21.2,33.69,2.49,200.0,18.73,1006.66,26.15,358.0,14.47,0
2024-06-09 21:10,22.0,33.7,1.95,206.0,18.7,1006.6,25.1,348.0,14.49,0
2024-06-09 21:20,20.4,33.7,1.96,191.2,18.71,1006.53,24.75,345.0,14.52,0
2024-06-09 21:30,17.7,33.7,1.28,184.5,18.76,1006.59,22.75,352.5,14.505,0
2024-06-09 21:40,19.3,33.67,1.59,169.8,18.68,1006.65,23.0,355.5,14.58,0
2024-06-09 21:50,20.0,33.7,1.43,165.9,18.6,1006.73,23.95,177.5,14.46,0
2024-06-09 22:00,18.0,33.68,0.81,164.4,18.52,1006.8,21.95,355.0,14.365,0
2024-06-09 22:10,16.5,33.68,0.76,172.7,18.4,1006.8,22.4,355.0,14.355,0
2024-06-09 22:20,16.7,33.64,0.35,182.4,18.4,1006.8,20.7,357.5,14.47,0
2024-06-09 22:30,14.3,33.62,0.21,201.7,18.43,1006.8,20.25,180.5,14.46,0
2024-06-09 22:40,16.6,33.6,0.72,182.9,18.62,1006.81,20.4,179.0,14.365,0
2024-06-09 22:50,16.9,33.63,1.25,214.2,18.7,1006.85,17.1,1.0,14.365,0
2024-06-09 23:00,14.2,33.6,0.8,202.3,18.78,1006.89,17.2,356.0,14.27,0
2024-06-09 23:10,14.0,33.6,0.14,65.1,18.66,1006.8,18.55,351.5,14.315,0
2024-06-09 23:20,12.9,33.6,0.83,60.5,18.55,1006.8,14.4,180.5,14.285,0
2024-06-09 23:30,11.3,33.61,0.6,74.2,18.32,1006.73,14.3,349.0,14.26,0
2024-06-09 23:40,12.8,33.65,0.16,11.5,18.2,1006.77,15.25,179.0,14.225,0
2024-06-09 23:50,12.6,33.63,0.34,210.9,18.17,1006.7,14.0,355.0,14.28,0
2024-06-10 0:00,14.2,33.62,0.65,204.9,18.14,1006.62,15.8,354.5,14.24,0
2024-06-10 0:10,12.2,33.67,0.26,230.8,18.1,1006.54,16.2,352.0,14.24,0
2024-06-10 0:20,11.8,33.67,0.56,330.7,18.02,1006.48,15.1,348.0,14.305,0
2024-06-10 0:30,11.2,33.69,0.91,305.5,17.86,1006.47,17.1,353.0,14.44,0
2024-06-10 0:40,12.5,33.66,0.36,225.9,17.94,1006.36,16.0,354.5,14.53,0
2024-06-10 0:50,12.4,33.67,0.9,246.2,17.86,1006.41,15.35,353.5,14.505,0
2024-06-10 1:00,13.1,33.65,0.44,208.2,17.83,1006.49,14.75,348.5,14.465,0
2024-06-10 1:10,13.9,33.66,0.21,132.9,17.81,1006.59,14.75,322.0,14.595,0
2024-06-10 1:20,12.7,33.7,0.27,270.4,17.84,1006.39,17.45,325.5,14.59,0
2024-06-10 1:30,13.6,33.69,0.06,49.1,17.76,1006.33,21.05,332.5,14.705,0
2024-06-10 1:40,11.4,33.7,0.42,293.6,17.89,1006.3,19.75,331.0,14.74,0
2024-06-10 1:50,12.2,33.7,0.14,150.4,17.8,1006.26,21.85,326.5,14.655,0
2024-06-10 2:00,14.1,33.7,1.11,239.5,17.88,1006.23,21.95,321.5,14.705,0
2024-06-10 2:10,13.1,33.7,2.2,256.7,17.62,1006.22,25.1,317.0,14.79,0
2024-06-10 2:20,15.2,33.7,1.64,229.2,17.75,1006.2,25.95,318.5,14.755,0
2024-06-10 2:30,14.5,33.7,1.51,233.7,17.74,1006.2,27.5,322.0,14.7,0
2024-06-10 2:40,15.9,33.7,0.79,243.2,17.77,1006.2,31.1,333.0,14.73,0
2024-06-10 2:50,14.3,33.7,0.58,259.1,17.97,1006.2,26.0,335.5,14.6,0
2024-06-10 3:00,15.0,33.7,0.25,121.9,17.81,1006.2,26.65,335.5,14.68,0
2024-06-10 3:10,16.0,33.69,0.23,229.5,17.71,1006.2,27.35,335.0,14.735,0
2024-06-10 3:20,17.4,33.69,0.72,207.4,17.57,1006.2,28.35,339.0,14.98,0
2024-06-10 3:30,20.3,33.67,1.25,168.2,17.48,1006.2,28.15,340.0,14.865,0
2024-06-10 3:40,18.5,33.64,0.66,223.6,17.45,1006.2,24.55,340.0,14.805,0
2024-06-10 3:50,16.6,33.62,0.32,220.4,17.64,1006.2,26.0,346.5,14.805,0
2024-06-10 4:00,18.3,33.61,0.99,316.1,17.61,1006.2,23.8,343.5,14.75,0
2024-06-10 4:10,21.8,33.6,1.03,243.3,17.68,1006.2,21.6,346.0,14.725,0
2024-06-10 4:20,21.8,33.61,1.39,275.3,17.72,1006.2,23.9,343.0,14.495,0
2024-06-10 4:30,21.1,33.61,0.41,215.3,18.02,1006.29,22.5,345.0,14.39,0
2024-06-10 4:40,21.5,33.61,0.48,259.1,18.08,1006.4,21.2,343.0,14.35,0
2024-06-10 4:50,20.5,33.62,0.64,201.8,18.08,1006.53,22.4,346.0,14.375,0
2024-06-10 5:00,21.3,33.61,0.74,16.6,18.67,1006.59,22.55,179.0,14.365,0
2024-06-10 5:10,26.1,33.65,0.6,214.7,18.72,1006.68,23.25,180.5,14.335,0
2024-06-10 5:20,24.4,33.66,0.77,158.1,18.38,1006.83,20.2,4.0,14.175,0
2024-06-10 5:30,24.9,33.68,1.37,219.8,18.37,1006.9,20.85,10.5,14.225,0
2024-06-10 5:40,26.5,33.65,2.05,242.2,18.99,1006.83,20.05,20.5,14.12,0
2024-06-10 5:50,23.6,33.7,2.07,242.4,20.82,1006.65,21.15,17.5,13.99,0
2024-06-10 6:00,24.3,33.7,1.26,94.6,20.96,1006.72,18.4,16.0,13.725,0
2024-06-10 6:10,26.1,33.7,1.26,76.9,19.87,1006.79,18.15,17.5,13.565,0
2024-06-10 6:20,27.6,33.67,0.83,178.2,20.57,1006.8,18.9,23.5,13.38,0
2024-06-10 6:30,28.2,33.69,0.87,335.0,22.53,1006.8,16.75,29.5,13.305,0
2024-06-10 6:40,27.6,33.69,0.89,225.1,23.48,1006.83,17.25,42.0,13.21,0
2024-06-10 6:50,28.0,33.66,1.33,296.8,23.65,1006.84,17.85,40.5,13.11,0
2024-06-10 7:00,25.3,33.7,2.52,304.8,24.88,1006.83,17.4,43.5,13.02,0
2024-06-10 7:10,30.3,33.7,2.47,315.6,25.28,1006.84,17.05,41.0,12.93,0
2024-06-10 7:20,30.1,33.7,1.99,337.1,25.3,1006.88,16.75,55.0,12.84,0
2024-06-10 7:30,29.5,33.68,1.7,194.5,25.72,1006.9,15.2,53.5,12.775,0
2024-06-10 7:40,28.7,33.7,1.25,207.9,25.7,1006.89,15.45,61.0,12.72,0
2024-06-10 7:50,30.0,33.7,1.71,313.9,26.21,1006.9,11.9,49.5,12.73,0
2024-06-10 8:00,28.5,33.7,1.33,216.7,26.58,1006.98,9.25,57.5,12.815,0
2024-06-10 8:10,30.1,33.7,1.52,106.0,23.76,1006.91,9.2,67.5,12.89,0
2024-06-10 8:20,30.5,33.7,0.98,138.3,22.39,1006.9,10.45,88.0,12.8,0
2024-06-10 8:30,29.9,33.7,0.37,186.0,22.01,1006.9,11.25,93.5,12.695,0
2024-06-10 8:40,29.3,33.7,0.17,108.1,22.43,1006.82,12.85,103.0,12.595,0
2024-06-10 8:50,31.1,33.7,0.26,126.5,23.81,1006.8,14.25,110.0,12.495,0
2024-06-10 9:00,29.0,33.7,0.85,194.4,23.69,1006.8,11.9,114.5,12.505,0
2024-06-10 9:10,30.2,33.7,0.62,216.0,23.32,1006.79,13.65,129.0,12.565,0
2024-06-10 9:20,31.5,33.7,0.41,140.9,24.72,1006.7,11.9,142.0,12.64,0
2024-06-10 9:30,30.7,33.7,0.87,83.1,25.43,1006.62,12.0,156.5,12.695,0
2024-06-10 9:40,30.8,33.7,0.62,123.5,24.81,1006.51,9.75,165.5,12.75,0
2024-06-10 9:50,30.3,33.69,0.72,59.8,24.82,1006.31,8.1,163.0,12.755,0
2024-06-10 10:00,32.5,33.66,0.47,51.3,24.88,1006.25,8.5,177.5,12.8,0
2024-06-10 10:10,31.7,33.65,0.42,43.6,25.31,1006.2,8.55,192.0,12.84,0
2024-06-10 10:20,31.5,33.7,1.11,46.6,25.43,1006.2,10.05,187.5,12.845,0
2024-06-10 10:30,32.5,33.7,1.34,67.5,26.04,1006.2,11.05,192.5,12.885,0
2024-06-10 10:40,30.7,33.67,1.37,52.8,25.34,1006.2,8.1,201.0,12.905,0
2024-06-10 10:50,31.0,33.7,1.01,48.1,25.08,1006.07,6.95,199.5,12.945,0
2024-06-10 11:00,31.6,33.7,0.86,57.3,25.96,1005.97,3.85,176.0,12.85,0
2024-06-10 11:10,32.2,33.68,1.74,80.5,26.59,1005.79,6.25,196.0,12.785,0
2024-06-10 11:20,32.2,33.7,1.36,100.4,26.98,1005.79,5.05,176.5,12.75,0
2024-06-10 11:30,33.4,33.7,2.64,150.9,26.76,1005.66,7.2,186.5,12.855,0
2024-06-10 11:40,32.6,33.7,4.29,170.8,25.28,1005.6,8.5,193.0,12.945,0
2024-06-10 11:50,30.7,33.7,3.42,170.0,25.32,1005.51,8.5,196.5,12.97,0
2024-06-10 12:00,33.5,33.69,3.88,111.0,24.98,1005.38,6.85,198.0,13.135,0
2024-06-10 12:10,30.7,33.69,2.64,92.9,22.69,1005.55,7.0,189.0,13.24,0
2024-06-10 12:20,32.9,33.69,3.62,145.1,21.89,1005.45,7.65,191.5,13.28,0
2024-06-10 12:30,32.3,33.68,1.69,88.3,22.36,1005.44,6.0,188.5,13.3,0
2024-06-10 12:40,33.9,33.7,1.19,110.9,22.05,1005.35,7.7,187.5,13.31,0
2024-06-10 12:50,35.2,33.64,0.72,165.9,22.21,1005.23,6.6,216.0,13.315,0
2024-06-10 13:00,32.0,33.71,1.35,156.5,22.35,1005.17,9.65,223.5,13.355,0
2024-06-10 13:10,33.8,33.7,1.72,246.1,21.52,1004.91,9.2,211.0,13.325,0
2024-06-10 13:20,34.3,33.7,2.53,198.1,22.07,1004.8,8.3,211.5,13.28,0
2024-06-10 13:30,33.0,33.7,1.42,212.9,22.55,1004.71,10.65,232.0,13.33,0
